time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010483284790	9.11294	0.256498	-2.64557	-0.0214937	1.23894	radar	0.0512959	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.96326	0.251274	-2.64887	0.0502571	1.2423	lidar	0.043599	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.81782	0.247247	-2.66636	0.112136	1.2361	radar	0.470763	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.66965	0.232889	-2.67201	0.17551	1.23055	lidar	0.0583965	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.5203	0.211864	-2.68914	0.23554	1.22131	radar	0.201243	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.37571	0.192434	-2.69272	0.287608	1.2048	lidar	0.215129	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.22996	0.16173	-2.71439	0.338222	1.1861	radar	0.518538	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.08314	0.119682	-2.72222	0.394006	1.17532	lidar	0.215995	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.89366	0.158227	-2.87698	0.343855	1.03333	radar	24.3631	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.74311	0.115761	-2.89296	0.386971	1.02264	lidar	0.623559	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.63782	0.0369762	-2.82784	0.470325	1.06858	radar	4.78808	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.5026	0.0161313	-2.82067	0.487745	1.03079	lidar	1.43319	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.35074	-0.0199922	-2.84121	0.502689	0.978574	radar	1.8446	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.20826	-0.0637875	-2.83097	0.529974	0.951232	lidar	0.798131	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.09267	-0.154911	-2.79861	0.602487	0.982893	radar	1.72666	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.96502	-0.221818	-2.78741	0.639572	0.965846	lidar	0.355808	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.85927	-0.324701	-2.76542	0.711267	0.995005	radar	0.981972	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.74859	-0.409801	-2.75133	0.755414	0.984982	lidar	0.226158	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.64269	-0.504139	-2.74315	0.800005	0.973352	radar	0.281318	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.54367	-0.602633	-2.73023	0.847181	0.967777	lidar	0.153246	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.4584	-0.727847	-2.72745	0.913611	0.984934	radar	0.355635	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.37013	-0.866712	-2.74447	0.977338	0.993347	lidar	0.317878	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37174	-1.08201	-2.7584	1.17094	1.20381	radar	20.0177	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.32847	-1.21787	-2.76101	1.23743	1.20964	lidar	0.123472	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.30861	-1.39652	-2.7852	1.35294	1.28216	radar	2.26574	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.29261	-1.54871	-2.77979	1.42994	1.28901	lidar	0.21166	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.29434	-1.70966	-2.78454	1.52019	1.31589	radar	0.79802	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.30239	-1.85863	-2.77456	1.59736	1.32185	lidar	0.169474	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.29465	-1.99127	-2.74004	1.63733	1.27011	radar	1.88659	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.31682	-2.13992	-2.73652	1.71116	1.27455	lidar	0.0621087	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.31317	-2.25723	-2.69638	1.73602	1.2136	radar	2.67387	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.33761	-2.39633	-2.70559	1.7958	1.21111	lidar	0.0896365	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.38275	-2.5509	-2.73308	1.87623	1.23433	radar	0.746675	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.4354	-2.7006	-2.7436	1.94511	1.23361	lidar	0.166388	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.48523	-2.84104	-2.74051	2.00345	1.22013	radar	0.213614	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.55036	-2.9825	-2.74899	2.06777	1.21591	lidar	0.0733374	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59647	-3.10718	-2.68615	2.09603	1.15281	radar	6.24077	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.64227	-3.27294	-2.72854	2.12811	1.11496	lidar	2.33676	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.69951	-3.41036	-2.72237	2.16425	1.082	radar	1.4963	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.75075	-3.57291	-2.75807	2.18755	1.04031	lidar	2.15113	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.81811	-3.7022	-2.73729	2.2209	1.00783	radar	1.41935	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.89474	-3.84353	-2.75622	2.25634	0.984966	lidar	0.600178	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	6.99449	-3.97934	-2.78528	2.3037	0.977014	radar	1.61585	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.05827	-4.14383	-2.8186	2.31011	0.924394	lidar	2.62384	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.11875	-4.25385	-2.72071	2.32047	0.866789	radar	9.31197	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.17911	-4.40907	-2.74082	2.32107	0.815838	lidar	2.11675	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.26415	-4.53439	-2.73393	2.34431	0.790275	radar	1.17949	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.31262	-4.69343	-2.74531	2.32951	0.728716	lidar	3.02479	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.42148	-4.83023	-2.81251	2.36359	0.728429	radar	3.45531	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.48202	-4.99399	-2.82751	2.34736	0.668616	lidar	2.60018	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.55198	-5.10554	-2.79337	2.35437	0.637195	radar	2.10762	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.5984	-5.26835	-2.81082	2.32477	0.571811	lidar	3.14755	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.67901	-5.38728	-2.777	2.33445	0.545653	radar	1.5773	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.74983	-5.53957	-2.7872	2.3232	0.501977	lidar	1.32348	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.83061	-5.65739	-2.74155	2.32841	0.473503	radar	2.5822	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.88459	-5.82132	-2.75071	2.29934	0.41565	lidar	2.24382	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	7.96617	-5.93878	-2.72615	2.30611	0.3967	radar	0.832713	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.03577	-6.08093	-2.72984	2.29473	0.362113	lidar	0.796101	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.1502	-6.20371	-2.82496	2.32369	0.381803	radar	6.94909	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.21731	-6.34396	-2.83449	2.30742	0.344823	lidar	0.943597	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.28571	-6.45296	-2.73821	2.30034	0.309669	radar	8.06151	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.35246	-6.59344	-2.73794	2.28441	0.275451	lidar	0.809005	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.43377	-6.71039	-2.71967	2.28667	0.260953	radar	0.713211	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.48538	-6.86418	-2.7211	2.25487	0.213223	lidar	1.49627	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.59857	-6.99896	-2.78953	2.27272	0.225031	radar	3.30965	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.65508	-7.15707	-2.79497	2.24118	0.179786	lidar	1.26642	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.74396	-7.28162	-2.78982	2.24409	0.171893	radar	0.141543	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.81688	-7.41551	-2.78715	2.23387	0.15172	lidar	0.313184	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.90014	-7.52967	-2.80451	2.24004	0.152452	radar	0.887109	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.94865	-7.6755	-2.80996	2.20904	0.112825	lidar	1.00028	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.00613	-7.79583	-2.74528	2.19082	0.0813523	radar	3.46716	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.04869	-7.96411	-2.75645	2.14867	0.0336759	lidar	1.40214	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.09153	-8.08801	-2.68081	2.11918	-0.00817064	radar	4.72182	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.13278	-8.2303	-2.67483	2.09104	-0.0364319	lidar	0.758991	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.19427	-8.35931	-2.66494	2.08056	-0.046287	radar	0.260281	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.23826	-8.50497	-2.66656	2.0544	-0.0701629	lidar	0.401253	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.3256	-8.63829	-2.72539	2.07232	-0.0368915	radar	4.40627	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.37974	-8.79128	-2.7368	2.05086	-0.0562705	lidar	0.29982	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.44512	-8.92632	-2.735	2.04432	-0.0602149	radar	0.0307386	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.49088	-9.08605	-2.74949	2.01717	-0.0839643	lidar	0.444773	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.55139	-9.21713	-2.76282	2.01278	-0.0824659	radar	0.241575	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.59222	-9.36751	-2.77969	1.98805	-0.102883	lidar	0.448277	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.61488	-9.50355	-2.70711	1.94399	-0.157359	radar	5.75176	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.6608	-9.64918	-2.71134	1.9281	-0.164552	lidar	0.0392658	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.68514	-9.78564	-2.66759	1.8928	-0.201324	radar	2.00874	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.70807	-9.93758	-2.67275	1.86315	-0.219811	lidar	0.249599	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.76497	-10.0666	-2.71034	1.87596	-0.184185	radar	2.41214	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.78846	-10.2098	-2.7196	1.85186	-0.198761	lidar	0.177067	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.83534	-10.3551	-2.73436	1.8489	-0.186435	radar	0.316851	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.8698	-10.5077	-2.74154	1.83252	-0.192342	lidar	0.0562677	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.88117	-10.6498	-2.70146	1.79349	-0.232838	radar	2.09895	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.89216	-10.8106	-2.71385	1.76293	-0.250135	lidar	0.251266	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.89225	-10.9519	-2.68099	1.72252	-0.286872	radar	1.44356	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.89774	-11.1097	-2.69137	1.6937	-0.299424	lidar	0.145929	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.90856	-11.2575	-2.6877	1.6708	-0.308033	radar	0.0769709	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.90111	-11.4165	-2.69877	1.63761	-0.323634	lidar	0.217524	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.90731	-11.5675	-2.6985	1.61577	-0.329514	radar	0.162049	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.89096	-11.7238	-2.70629	1.5819	-0.344615	lidar	0.220364	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.87219	-11.8559	-2.68924	1.54373	-0.374158	radar	0.65202	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.83567	-12.0068	-2.70823	1.50184	-0.39598	lidar	0.534942	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.71051	-12.1348	-2.6108	1.34596	-0.590289	radar	26.3527	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.64834	-12.2731	-2.61257	1.29474	-0.608466	lidar	0.573611	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.58946	-12.4085	-2.60748	1.24241	-0.63424	radar	0.375705	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.49193	-12.554	-2.62995	1.17491	-0.664152	lidar	1.333	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.3651	-12.6588	-2.60752	1.05078	-0.794364	radar	8.36404	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.26798	-12.7718	-2.61895	0.991552	-0.811942	lidar	0.631824	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.15366	-12.8806	-2.61637	0.905451	-0.871294	radar	1.62197	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.04049	-12.9864	-2.62123	0.843125	-0.884426	lidar	0.46593	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.843	-13.0575	-2.63511	0.6586	-1.0839	radar	18.7782	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.71244	-13.1285	-2.62953	0.587382	-1.09555	lidar	0.552175	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.59707	-13.1941	-2.62835	0.529406	-1.09826	radar	0.226339	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.45472	-13.2561	-2.64777	0.460074	-1.10894	lidar	0.698943	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.25588	-13.2589	-2.69584	0.28532	-1.28431	radar	15.7397	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.13297	-13.2698	-2.6702	0.214145	-1.29454	lidar	0.808769	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.00672	-13.3051	-2.64468	0.170737	-1.25174	radar	1.36142	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.86207	-13.3132	-2.6376	0.0954499	-1.25897	lidar	0.194399	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.68746	-13.2895	-2.67677	-0.0249674	-1.33298	radar	3.62498	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.52591	-13.2754	-2.69017	-0.10489	-1.33687	lidar	0.327827	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.39193	-13.2702	-2.66201	-0.153282	-1.29806	radar	1.21117	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.22827	-13.2443	-2.68627	-0.226119	-1.29554	lidar	0.503664	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.09481	-13.2218	-2.65434	-0.273146	-1.25636	radar	1.64314	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.93501	-13.1926	-2.6824	-0.332583	-1.24279	lidar	0.545917	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.79603	-13.1455	-2.68361	-0.396459	-1.23736	radar	0.13524	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.63984	-13.1023	-2.71122	-0.45023	-1.21972	lidar	0.578511	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.50348	-13.0287	-2.71593	-0.519312	-1.22019	radar	0.397244	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.34782	-12.9751	-2.74704	-0.564806	-1.19522	lidar	0.849594	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.22828	-12.9167	-2.70098	-0.603077	-1.15365	radar	2.33819	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	6.07045	-12.8632	-2.73592	-0.63422	-1.1181	lidar	1.36563	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.96479	-12.812	-2.69418	-0.661402	-1.07894	radar	2.4684	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.81304	-12.7586	-2.73463	-0.680072	-1.03993	lidar	1.67664	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.69688	-12.676	-2.72112	-0.72449	-1.02383	radar	0.501772	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.5548	-12.592	-2.74744	-0.75764	-0.998597	lidar	0.685886	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.44461	-12.4876	-2.74288	-0.808119	-0.991258	radar	0.286596	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.31739	-12.3952	-2.75768	-0.840715	-0.968361	lidar	0.426908	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.21279	-12.2815	-2.77404	-0.892393	-0.969882	radar	0.473331	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	5.07133	-12.1934	-2.7975	-0.905244	-0.927874	lidar	1.32133	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	4.98493	-12.0998	-2.72697	-0.935335	-0.896288	radar	3.77517	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.88023	-11.9922	-2.73202	-0.967698	-0.879005	lidar	0.21837	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.78645	-11.8472	-2.80476	-1.02664	-0.899027	radar	4.34863	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.68835	-11.7267	-2.81129	-1.0583	-0.880685	lidar	0.22205	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.62842	-11.609	-2.73383	-1.10039	-0.867409	radar	5.48934	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.55289	-11.4875	-2.72963	-1.13603	-0.855563	lidar	0.17299	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.46779	-11.3214	-2.83613	-1.18256	-0.85831	radar	7.52225	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.42535	-11.1698	-2.83408	-1.24018	-0.869086	lidar	0.0698454	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.41597	-11.0507	-2.72278	-1.30348	-0.888083	radar	7.9199	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.37357	-10.9147	-2.71741	-1.34513	-0.881122	lidar	0.0837104	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.37671	-10.7777	-2.64876	-1.41813	-0.911929	radar	4.14095	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.37526	-10.6339	-2.64196	-1.47971	-0.924203	lidar	0.1711	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.35057	-10.4979	-2.67407	-1.51065	-0.903059	radar	1.23804	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.3729	-10.3578	-2.67437	-1.57648	-0.924284	lidar	0.3372	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.39006	-10.217	-2.67207	-1.63673	-0.940915	radar	0.736241	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.44252	-10.0719	-2.68039	-1.71495	-0.97216	lidar	0.819849	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.46574	-9.93487	-2.69022	-1.76233	-0.968049	radar	0.252222	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	4.53587	-9.79042	-2.70577	-1.84197	-0.998343	lidar	0.984642	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	4.65053	-9.65182	-2.67739	-1.9776	-1.10754	radar	6.85588	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	4.71955	-9.52122	-2.6762	-2.04328	-1.11258	lidar	0.0504748	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	4.74587	-9.38451	-2.68432	-2.05131	-1.03935	radar	2.32731	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	4.8304	-9.25467	-2.68994	-2.11701	-1.047	lidar	0.114336	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	4.88244	-9.11942	-2.6968	-2.13861	-0.996166	radar	1.30636	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	4.98269	-8.99101	-2.71179	-2.20343	-1.00413	lidar	0.268174	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	5.03728	-8.85479	-2.71613	-2.2097	-0.933564	radar	2.54051	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	5.15687	-8.72168	-2.74983	-2.27385	-0.941905	lidar	0.952575	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	5.27332	-8.61132	-2.75813	-2.34234	-0.964698	radar	0.32377	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	5.39181	-8.49477	-2.77702	-2.39765	-0.964834	lidar	0.257311	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	5.45214	-8.36936	-2.75256	-2.37823	-0.856923	radar	5.53251	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	5.56007	-8.26228	-2.75467	-2.42173	-0.853343	lidar	0.0569733	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	5.70429	-8.18116	-2.7678	-2.50633	-0.909823	radar	1.5801	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	5.8335	-8.08323	-2.78212	-2.55421	-0.906334	lidar	0.162685	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	5.88317	-7.95473	-2.72022	-2.49117	-0.730842	radar	16.0699	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	6.01285	-7.84578	-2.74706	-2.52604	-0.723126	lidar	0.55836	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	6.11439	-7.74097	-2.73191	-2.52612	-0.659397	radar	2.30776	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	6.24105	-7.63938	-2.74887	-2.55561	-0.651592	lidar	0.317516	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	6.33811	-7.52994	-2.72764	-2.54051	-0.570511	radar	3.5463	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	6.46115	-7.43133	-2.73852	-2.56388	-0.562272	lidar	0.27318	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	6.58645	-7.34423	-2.73937	-2.58595	-0.54756	radar	0.192702	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	6.72265	-7.24233	-2.76556	-2.60652	-0.536771	lidar	0.594409	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	6.82166	-7.13377	-2.73817	-2.58018	-0.448296	radar	4.22604	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	6.95567	-7.03645	-2.75823	-2.59716	-0.439827	lidar	0.33932	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	7.0808	-6.96478	-2.76822	-2.62355	-0.447521	radar	0.168112	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	7.2126	-6.86717	-2.80143	-2.63363	-0.434014	lidar	0.911871	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	7.272	-6.73568	-2.74021	-2.54628	-0.260583	radar	17.5958	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	7.37968	-6.63679	-2.75042	-2.54602	-0.247849	lidar	0.620859	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	7.5647	-6.61493	-2.79733	-2.66312	-0.411909	radar	15.6517	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	7.69246	-6.54905	-2.78546	-2.68501	-0.411867	lidar	0.129743	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	7.79553	-6.4559	-2.73521	-2.64799	-0.311984	radar	7.64076	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	7.91616	-6.37765	-2.72814	-2.65775	-0.305468	lidar	0.335394	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.05993	-6.32059	-2.74448	-2.69866	-0.346757	radar	1.56987	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.18914	-6.25251	-2.73985	-2.71335	-0.34289	lidar	0.122234	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.26516	-6.13409	-2.65319	-2.62749	-0.173291	radar	20.5171	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
